DateTime,co2_eq_kg_per_MWh
2023-10-01 00:00:00,305.0017668620988
2023-10-01 01:00:00,287.78331170324896
2023-10-01 02:00:00,272.36183003483626
2023-10-01 03:00:00,262.200460149677
2023-10-01 04:00:00,256.5929798130591
2023-10-01 05:00:00,246.6752926184115
2023-10-01 06:00:00,241.96426276804743
2023-10-01 07:00:00,241.0366303459493
2023-10-01 08:00:00,239.51049229855727
2023-10-01 09:00:00,246.1950938304365
2023-10-01 10:00:00,254.78386550079543
2023-10-01 11:00:00,270.00354000473754
2023-10-01 12:00:00,274.6854864335121
2023-10-01 13:00:00,274.23104203420473
2023-10-01 14:00:00,276.2863252790048
2023-10-01 15:00:00,292.016799181893
2023-10-01 16:00:00,312.17244152279454
2023-10-01 17:00:00,312.1925635121635
2023-10-01 18:00:00,316.5105934422665
2023-10-01 19:00:00,338.75292937120105
2023-10-01 20:00:00,352.9981541713674
2023-10-01 21:00:00,354.36713931557244
2023-10-01 22:00:00,350.9569203560484
2023-10-01 23:00:00,345.5008780370562
2023-10-02 00:00:00,350.89099779380297
2023-10-02 01:00:00,333.29145647834747
2023-10-02 02:00:00,308.0252431559267
2023-10-02 03:00:00,289.5616118674256
2023-10-02 04:00:00,280.31504261440955
2023-10-02 05:00:00,271.6741088068892
2023-10-02 06:00:00,263.8266722450904
2023-10-02 07:00:00,262.79358652740984
2023-10-02 08:00:00,264.4980133354743
2023-10-02 09:00:00,273.50114700611323
2023-10-02 10:00:00,278.25529130155195
2023-10-02 11:00:00,289.0876420205161
2023-10-02 12:00:00,297.4284410478709
2023-10-02 13:00:00,299.74640895913103
2023-10-02 14:00:00,315.5117839696735
2023-10-02 15:00:00,372.4246152531165
2023-10-02 16:00:00,362.74197558281816
2023-10-02 17:00:00,357.7890938324888
2023-10-02 18:00:00,363.9726023749784
2023-10-02 19:00:00,379.396501724891
2023-10-02 20:00:00,383.7938068655846
2023-10-02 21:00:00,380.9251260153166
2023-10-02 22:00:00,379.18430801878026
2023-10-02 23:00:00,361.2517202881586
2023-10-03 00:00:00,360.0203525016221
2023-10-03 01:00:00,341.07413692683923
2023-10-03 02:00:00,309.8907640090025
2023-10-03 03:00:00,289.7398017840105
2023-10-03 04:00:00,272.24572029639245
2023-10-03 05:00:00,267.4499271599453
2023-10-03 06:00:00,259.6730977977133
2023-10-03 07:00:00,255.0875469247368
2023-10-03 08:00:00,259.7335697334862
2023-10-03 09:00:00,261.84081579217855
2023-10-03 10:00:00,265.0454559339533
2023-10-03 11:00:00,265.8892877401985
2023-10-03 12:00:00,265.9571751057703
2023-10-03 13:00:00,270.36965797510175
2023-10-03 14:00:00,268.9396444270936
2023-10-03 15:00:00,271.0168118865665
2023-10-03 16:00:00,267.5507522592402
2023-10-03 17:00:00,268.15846254940533
2023-10-03 18:00:00,269.7816440326867
2023-10-03 19:00:00,281.85066162017114
2023-10-03 20:00:00,281.7500037318155
2023-10-03 21:00:00,274.52751764650657
2023-10-03 22:00:00,276.03642835439626
2023-10-03 23:00:00,283.47394538860226
2023-10-04 00:00:00,290.0048738231059
2023-10-04 01:00:00,298.02619824738395
2023-10-04 02:00:00,297.1925069584458
2023-10-04 03:00:00,298.5683760808729
2023-10-04 04:00:00,284.8829648616124
2023-10-04 05:00:00,273.52659049669643
2023-10-04 06:00:00,291.7825007255197
2023-10-04 07:00:00,317.0083896114552
2023-10-04 08:00:00,346.31695905938574
2023-10-04 09:00:00,376.3266615910242
2023-10-04 10:00:00,387.83990250532105
2023-10-04 11:00:00,390.2757366942022
2023-10-04 12:00:00,380.95298882962106
2023-10-04 13:00:00,368.0073683462069
2023-10-04 14:00:00,376.5761642329618
2023-10-04 15:00:00,429.71696534362366
2023-10-04 16:00:00,439.92318389722
2023-10-04 17:00:00,471.1490516128662
2023-10-04 18:00:00,502.77392440454696
